state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Uttar Pradesh,Sonbhadra,Robertsganj,Onion,Red,04/29/2002,800,850,815
Uttar Pradesh,Sonbhadra,Robertsganj,Potato,Potato,07/01/2024,640,700,660
Uttar Pradesh,Sonbhadra,Robertsganj,Rice,III,04/30/2018,2220,2260,2240
Uttar Pradesh,Sonbhadra,Robertsganj,Tomato,Hybrid,07/17/2014,450,500,475
Uttar Pradesh,Sonbhadra,Robertsganj,Wheat,Dara,12/09/2013,1880,1930,1910
Uttrakhand,Dehradoon,Dehradoon,Apple,Apple,02/15/2008,2800,4250,3050
Uttrakhand,Dehradoon,Dehradoon,Banana,Other,06/10/2017,700,800,750
Uttrakhand,Dehradoon,Dehradoon,Cabbage,Other,02/24/2018,350,500,400
Uttrakhand,Dehradoon,Dehradoon,Carrot,Other,07/02/2016,600,800,700
Uttrakhand,Dehradoon,Dehradoon,Cauliflower,Other,04/26/2002,400,600,550
Uttrakhand,Dehradoon,Dehradoon,Garlic,Other,03/10/2010,1200,1400,1350
Uttrakhand,Dehradoon,Dehradoon,Grapes,Other,05/13/2007,1650,2350,1800
Uttrakhand,Dehradoon,Dehradoon,Green Chilli,Other,01/08/2007,600,1050,850
Uttrakhand,Dehradoon,Dehradoon,Kinnow,Other,03/26/2024,600,800,750
Uttrakhand,Dehradoon,Dehradoon,Lemon,Other,10/19/2015,1200,1400,1350
Uttrakhand,Dehradoon,Dehradoon,Onion,Other,10/12/2008,1050,1400,1150
Uttrakhand,Dehradoon,Dehradoon,Orange,Other,12/09/2011,1200,2050,1800
Uttrakhand,Dehradoon,Dehradoon,Papaya,Other,11/03/2001,600,800,700
Uttrakhand,Dehradoon,Dehradoon,Peas Wet,Other,08/24/2009,1000,1250,1150
Uttrakhand,Dehradoon,Dehradoon,Pomegranate,Other,08/06/2025,2800,4050,3500
Uttrakhand,Dehradoon,Dehradoon,Potato,Other,01/17/2009,450,600,550
Uttrakhand,Dehradoon,Dehradoon,Pumpkin,Other,09/18/2012,400,600,450
Uttrakhand,Dehradoon,Dehradoon,Raddish,Other,09/08/2001,250,350,300
Uttrakhand,Dehradoon,Dehradoon,Tomato,Other,10/19/2024,400,600,500
Uttrakhand,UdhamSinghNagar,Kashipur,Onion,Other,05/01/2009,900,1000,975
Uttrakhand,UdhamSinghNagar,Kashipur,Potato,Other,02/17/2024,500,700,600
West Bengal,Bankura,Bishnupur(Bankura),Mustard,Mustard,08/15/2017,4100,4300,4200
West Bengal,Bankura,Bishnupur(Bankura),Onion,Nasik,02/05/2011,1100,1200,1150
West Bengal,Bankura,Bishnupur(Bankura),Potato,Jyoti,05/18/2018,360,400,380
West Bengal,Bankura,Bishnupur(Bankura),Rice,Common,03/23/2012,2600,2700,2650
West Bengal,Bankura,Bishnupur(Bankura),Rice,Fine,05/19/2020,2800,2900,2850
West Bengal,Bankura,Bishnupur(Bankura),Wheat,Sonalika,10/25/2023,1650,1750,1700
West Bengal,Bankura,Khatra,Brinjal,Round/Long,11/05/2006,400,800,500
West Bengal,Bankura,Khatra,Cucumbar(Kheera),Cucumbar,11/01/2004,2300,3000,2500
West Bengal,Bankura,Khatra,Mustard,Mustard,12/19/2025,4100,4300,4200
West Bengal,Bankura,Khatra,Paddy(Dhan)(Common),Swarna Masuri (New),10/08/2006,1750,1770,1750
West Bengal,Bankura,Khatra,Potato,Jyoti,09/26/2023,350,400,370
West Bengal,Bankura,Khatra,Rice,Common,01/24/2001,2600,2700,2650
West Bengal,Bankura,Khatra,Sweet Pumpkin,Sweet Pumpkin,12/22/2024,800,1000,900
West Bengal,Bankura,Khatra,Tomato,Tomato,07/13/2001,400,700,500
West Bengal,Bankura,Khatra,Wheat,Sonalika,06/20/2016,1650,1750,1700
West Bengal,Burdwan,Asansol,Arhar (Tur/Red Gram)(Whole),Other,08/16/2006,6300,6500,6400
West Bengal,Burdwan,Asansol,Black Gram (Urd Beans)(Whole),Black Gram Dal,05/04/2009,6000,6200,6100
West Bengal,Burdwan,Asansol,Black Gram (Urd Beans)(Whole),Other,03/08/2023,5800,6000,5900
West Bengal,Burdwan,Asansol,Brinjal,Other,12/13/2017,1030,1150,1100
West Bengal,Burdwan,Asansol,Ginger(Dry),Other,05/03/2001,7200,7500,7360
West Bengal,Burdwan,Asansol,Green Gram (Moong)(Whole),Green Gram Dhall-I,08/31/2019,7300,7700,7500
West Bengal,Burdwan,Asansol,Green Gram (Moong)(Whole),Other,01/11/2009,6900,7200,7000
West Bengal,Burdwan,Asansol,Lentil (Masur)(Whole),Masur Dal,05/18/2010,6000,6200,6100
West Bengal,Burdwan,Asansol,Mustard,Other,07/01/2023,4300,4400,4350
West Bengal,Burdwan,Asansol,Onion,Nasik,09/24/2025,1000,1060,1020
West Bengal,Burdwan,Asansol,Peas(Dry),Other,08/13/2016,4800,5000,4900
West Bengal,Burdwan,Asansol,Peas(Dry),Peas(Dry),01/20/2001,4500,4700,4600
West Bengal,Burdwan,Asansol,Potato,Jyoti,03/29/2023,540,580,560
West Bengal,Burdwan,Asansol,Rice,Fine,11/06/2008,3000,3100,3000
West Bengal,Burdwan,Asansol,Sweet Pumpkin,Other,08/12/2020,880,940,910
West Bengal,Burdwan,Asansol,Tomato,Hybrid,09/29/2013,520,600,560
West Bengal,Burdwan,Asansol,Wheat,Kalyan,05/27/2013,1960,2040,2000
West Bengal,Burdwan,Burdwan,Cucumbar(Kheera),Cucumbar,08/22/2006,3900,4100,4000
West Bengal,Burdwan,Burdwan,Green Chilli,Green Chilly,07/11/2006,6900,7100,7000
West Bengal,Burdwan,Burdwan,Gur(Jaggery),Other,10/10/2009,3050,3150,3100
West Bengal,Burdwan,Burdwan,Mustard,Sarson(Black),07/08/2003,4250,4350,4300
West Bengal,Burdwan,Burdwan,Onion,Nasik,01/02/2009,950,1050,1000
West Bengal,Burdwan,Burdwan,Paddy(Dhan)(Common),Common,05/12/2009,1750,1770,1750
West Bengal,Burdwan,Burdwan,Potato,Jyoti,11/27/2024,580,620,600
West Bengal,Burdwan,Burdwan,Rice,Common,11/23/2007,2250,2350,2300
West Bengal,Burdwan,Burdwan,Sweet Pumpkin,Sweet Pumpkin,07/01/2013,950,1050,1000
West Bengal,Burdwan,Burdwan,Tomato,Other,02/08/2003,700,900,800
West Bengal,Burdwan,Guskara(Burdwan),Brinjal,Other,05/30/2003,700,900,800
West Bengal,Burdwan,Guskara(Burdwan),Mustard,Yellow (Black),04/11/2000,3750,3850,3800
West Bengal,Burdwan,Guskara(Burdwan),Paddy(Dhan)(Common),Fine,03/22/2020,1750,1770,1750
West Bengal,Burdwan,Guskara(Burdwan),Potato,Jyoti,10/03/2011,480,520,500
West Bengal,Burdwan,Guskara(Burdwan),Rice,Fine,07/26/2023,2250,2350,2300
West Bengal,Burdwan,Guskara(Burdwan),"Sesamum(Sesame,Gingelly,Til)",Other,04/27/2025,6950,7050,7000
West Bengal,Burdwan,Kalna,Brinjal,Other,08/23/2024,800,900,900
West Bengal,Burdwan,Kalna,Cucumbar(Kheera),Other,11/07/2013,3500,3600,3600
West Bengal,Burdwan,Kalna,Green Chilli,Other,08/24/2002,3600,4000,3800
West Bengal,Burdwan,Kalna,Jute,TD-5,09/22/2018,3900,4000,3900
West Bengal,Burdwan,Kalna,Onion,Local,03/19/2024,1000,1100,1100
West Bengal,Burdwan,Kalna,Paddy(Dhan)(Common),Ratna,12/20/2023,1770,1770,1770
West Bengal,Burdwan,Kalna,Paddy(Dhan)(Common),Swarna Masuri (New),04/26/2000,1750,1770,1750
West Bengal,Burdwan,Kalna,Potato,Jyoti,08/29/2025,510,520,510
West Bengal,Burdwan,Kalna,Rice,Fine,12/24/2009,2970,3000,3000
West Bengal,Burdwan,Kalna,Rice,Other,06/24/2003,2230,2250,2250
West Bengal,Burdwan,Kalna,Sweet Pumpkin,Other,05/07/2002,1000,1100,1100
West Bengal,Burdwan,Kalna,Tomato,Other,09/08/2008,1000,1100,1050
West Bengal,Burdwan,Katwa,Ginger(Dry),Other,10/26/2007,7900,8100,8000
West Bengal,Burdwan,Katwa,Jute,TD-5,05/24/2005,3800,4000,3900
West Bengal,Burdwan,Katwa,Mustard,Yellow (Black),12/28/2024,3750,3850,3800
West Bengal,Burdwan,Katwa,Mustard Oil,Other,02/24/2006,9025,10025,9925
West Bengal,Burdwan,Katwa,Onion,Other,08/04/2008,950,1050,1000
West Bengal,Burdwan,Katwa,Paddy(Dhan)(Common),Other,06/08/2016,1750,1770,1750
West Bengal,Burdwan,Katwa,Potato,Jyoti,01/17/2000,480,520,500
West Bengal,Burdwan,Katwa,Rice,Other,03/30/2011,2250,2350,2300
West Bengal,Burdwan,Katwa,"Sesamum(Sesame,Gingelly,Til)",Other,12/01/2001,7050,7150,7100
West Bengal,Burdwan,Memari,Bitter gourd,Bitter Gourd,07/28/2016,4800,5200,5000
West Bengal,Burdwan,Memari,Brinjal,Arkasheela Mattigulla,09/04/2019,1000,1300,1200
West Bengal,Burdwan,Memari,Cucumbar(Kheera),Cucumbar,11/15/2000,3000,3500,3200
West Bengal,Hooghly,Pandua,Potato,Other,05/24/2010,460,490,480
West Bengal,Hooghly,Pandua,Rice,Ratnachudi (718 5-749),04/29/2007,2800,2900,2850
West Bengal,Jalpaiguri,Dhupguri,Bitter gourd,Bitter Gourd,03/28/2007,4850,5000,4900
West Bengal,Jalpaiguri,Dhupguri,Brinjal,Other,11/13/2003,700,850,750
West Bengal,Jalpaiguri,Dhupguri,Cabbage,Cabbage,05/08/2000,450,550,500
West Bengal,Jalpaiguri,Dhupguri,Cauliflower,Other,06/03/2002,550,700,650
West Bengal,Jalpaiguri,Dhupguri,Cucumbar(Kheera),Other,05/06/2014,3000,3400,3200
West Bengal,Jalpaiguri,Dhupguri,Green Chilli,Green Chilly,11/30/2009,2500,2700,2600
West Bengal,Jalpaiguri,Dhupguri,Potato,Jyoti,04/04/2019,475,575,525
West Bengal,Jalpaiguri,Dhupguri,Sweet Pumpkin,Sweet Pumpkin,04/08/2018,1100,1300,1200
West Bengal,Jalpaiguri,Dhupguri,Tomato,Other,04/15/2024,850,1000,900
West Bengal,Malda,Samsi,Jute,TD-5,09/08/2018,3750,3850,3800
West Bengal,Malda,Samsi,Mustard,Sarson(Black),12/15/2010,3950,4050,4000
West Bengal,Malda,Samsi,Mustard,Yellow (Black),10/25/2023,4050,4150,4100
West Bengal,Malda,Samsi,Onion,Onion,10/22/2000,700,800,750
West Bengal,Malda,Samsi,Potato,Jyoti,01/05/2001,450,500,475
West Bengal,Malda,Samsi,Rice,Fine,08/28/2016,3150,3250,3200
West Bengal,Malda,Samsi,Rice,H.Y.V.,11/06/2020,2650,2750,2700
West Bengal,Medinipur(W),Ghatal,Gur(Jaggery),Other,07/27/2006,2900,3000,2950
West Bengal,Medinipur(W),Ghatal,Jute,TD-5,09/28/2024,4000,4200,4100
West Bengal,Medinipur(W),Ghatal,Mustard,Yellow (Black),01/28/2006,4100,4300,4200
West Bengal,Medinipur(W),Ghatal,Potato,Jyoti,06/02/2015,300,400,350
West Bengal,Medinipur(W),Ghatal,Rice,Fine,08/22/2022,2500,2600,2550
West Bengal,Medinipur(W),Ghatal,Rice,Masuri,01/31/2008,2350,2450,2400
West Bengal,Medinipur(W),Ghatal,"Sesamum(Sesame,Gingelly,Til)",Red,06/08/2006,8500,8700,8600
West Bengal,Murshidabad,Beldanga,Jute,TD-5,02/14/2003,4250,4320,4300
West Bengal,Murshidabad,Beldanga,Potato,Jyoti,09/26/2018,390,410,400
West Bengal,Murshidabad,Beldanga,Rice,Other,09/05/2023,2650,2800,2700
West Bengal,Murshidabad,Jangipur,Jute,TD-5,02/18/2007,3750,3850,3800
West Bengal,Murshidabad,Jangipur,Onion,Red,11/03/2001,850,880,860
West Bengal,Murshidabad,Jangipur,Paddy(Dhan)(Common),Common,12/22/2013,1760,1795,1780
West Bengal,Murshidabad,Jangipur,Potato,Jyoti,07/09/2000,500,560,530
West Bengal,Murshidabad,Jangipur,Rice,Fine,02/21/2021,2890,2935,2900
West Bengal,Murshidabad,Jangipur,Turmeric,Finger,04/20/2009,7250,7400,7325
West Bengal,Murshidabad,Jangipur,Wheat,Sonalika,01/26/2005,1975,2015,2000
West Bengal,Nadia,Nadia,Brinjal,Round/Long,06/26/2014,1400,1600,1500
West Bengal,Nadia,Nadia,Green Chilli,Other,01/01/2004,4900,5100,5000
West Bengal,Nadia,Nadia,Jute,TD-5,08/22/2015,4250,4350,4300
West Bengal,Nadia,Nadia,Mustard,Yellow (Black),07/09/2022,4000,4150,4100
West Bengal,Nadia,Nadia,Onion,Other,09/11/2016,1100,1300,1200
West Bengal,Nadia,Nadia,Paddy(Dhan)(Common),Fine,02/05/2011,1750,1780,1770
West Bengal,Nadia,Nadia,Potato,Other,11/25/2019,570,590,580
West Bengal,Nadia,Nadia,Rice,Fine,02/02/2002,3700,3900,3800
West Bengal,Nadia,Nadia,Sweet Pumpkin,Sweet Pumpkin,10/29/2019,1300,1500,1400
West Bengal,North 24 Parganas,Habra,Bitter gourd,Other,03/16/2014,6400,6700,6500
West Bengal,North 24 Parganas,Habra,Brinjal,Other,01/16/2021,1400,1800,1600
West Bengal,North 24 Parganas,Habra,Green Chilli,Other,04/24/2018,5400,5900,5600
West Bengal,North 24 Parganas,Habra,Onion,Other,08/15/2008,1000,1100,1000
West Bengal,North 24 Parganas,Habra,Papaya (Raw),Other,06/27/2000,700,900,800
West Bengal,North 24 Parganas,Habra,Potato,Other,02/27/2025,550,580,560
West Bengal,North 24 Parganas,Habra,Pumpkin,Other,05/16/2013,1300,1700,1500
West Bengal,North 24 Parganas,Habra,Tomato,Other,09/09/2009,1300,1600,1400
West Bengal,Puruliya,Balarampur,Bhindi(Ladies Finger),Other,08/01/2009,3200,3400,3300
West Bengal,Puruliya,Balarampur,Brinjal,Other,05/28/2010,1200,1400,1300
West Bengal,Puruliya,Balarampur,Lentil (Masur)(Whole),Other,07/24/2014,5440,5480,5450
West Bengal,Puruliya,Balarampur,Mustard Oil,Other,10/02/2000,9900,9980,9940
West Bengal,Puruliya,Balarampur,Onion,Other,12/05/2019,900,1100,1000
West Bengal,Puruliya,Balarampur,Potato,Other,08/31/2004,360,400,380
West Bengal,Puruliya,Balarampur,Rice,Other,04/06/2000,2620,2660,2640
West Bengal,Puruliya,Balarampur,Ridgeguard(Tori),Other,04/06/2005,3200,3400,3300
West Bengal,Puruliya,Balarampur,Tomato,Other,05/29/2004,250,350,300
West Bengal,Puruliya,Purulia,Arhar Dal(Tur Dal),Arhar Dal(Tur),07/24/2021,5900,6000,6000
West Bengal,Puruliya,Purulia,Brinjal,Other,08/17/2016,1000,1400,1200
West Bengal,Puruliya,Purulia,Gur(Jaggery),Other,06/30/2002,2550,2625,2600
West Bengal,Puruliya,Purulia,Masur Dal,Masur Dal,06/13/2013,6200,6400,6300
West Bengal,Puruliya,Purulia,Moath Dal,Moath Dal,09/13/2011,7300,7400,7400
West Bengal,Puruliya,Purulia,Mustard Oil,Mustard Oil,03/07/2020,10400,10530,10530
West Bengal,Puruliya,Purulia,Onion,Other,05/21/2017,900,1100,1000
West Bengal,Puruliya,Purulia,Potato,Jyoti,02/13/2024,400,430,420
West Bengal,Puruliya,Purulia,Pumpkin,Other,01/23/2002,750,1100,900
West Bengal,Puruliya,Purulia,Rice,Other,05/29/2019,2580,2620,2600
West Bengal,Puruliya,Purulia,Tomato,Other,05/15/2011,800,1000,900
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Bitter gourd,Bitter Gourd,05/19/2025,3800,4100,4000
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Brinjal,Brinjal,08/26/2018,2200,2300,2250
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Cucumbar(Kheera),Cucumbar,07/28/2016,5200,5500,5400
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Green Chilli,Green Chilly,08/07/2013,7400,7800,7600
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Guava,Other,11/30/2009,4600,4900,4800
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Onion,Beelary-Red,11/29/2017,1200,1350,1300
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Papaya (Raw),Other,08/02/2010,1300,1450,1400
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Potato,Jyoti,02/09/2011,680,710,700
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Rice,Common,12/06/2010,2700,2900,2800
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Rice,Super Fine,08/13/2018,4300,4500,4400
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Sweet Pumpkin,Sweet Pumpkin,11/10/2005,1400,1550,1500
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Tomato,Tomato,12/04/2014,1200,1350,1300
West Bengal,Uttar Dinajpur,Islampur,Jute,TD-5,10/23/2017,4500,4700,4600
West Bengal,Uttar Dinajpur,Islampur,Potato,Jyoti,03/02/2004,530,570,550
West Bengal,Uttar Dinajpur,Islampur,Rice,Other,02/07/2015,3550,3650,3600
West Bengal,Uttar Dinajpur,Raiganj,Jute,TD-5,01/21/2020,4400,4600,4500
West Bengal,Uttar Dinajpur,Raiganj,Rice,Other,05/16/2000,3450,3550,3500
West Bengal,Uttar Dinajpur,Raiganj,Wheat,Kalyan,09/13/2021,2075,2125,2100
